sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
905,15.083333333333334,Afternoon,0.3958333333333335,10.750000000000002,11,11,0,11,0,13.524733363407325,110000,2025-10-12 20:37:48.749283
906,15.1,Afternoon,0.3999999999999999,10.799999999999999,11,10,1,11,0,15.713064544715136,1738400,2025-10-12 20:37:49.749283
907,15.116666666666667,Afternoon,0.4041666666666668,10.850000000000001,11,10,1,11,0,16.71787027225946,1738400,2025-10-12 20:37:50.749283
908,15.133333333333333,Afternoon,0.4083333333333332,10.899999999999999,10,8,2,10,0,20.65498629999638,3356800,2025-10-12 20:37:51.749283
909,15.15,Afternoon,0.4125000000000001,10.950000000000001,11,10,1,11,0,16.873535909491526,1738400,2025-10-12 20:37:52.749283
910,15.166666666666666,Afternoon,0.4166666666666665,10.999999999999998,11,10,1,11,0,16.867123453928137,1738400,2025-10-12 20:37:53.749283
911,15.183333333333334,Afternoon,0.4208333333333334,11.05,11,11,0,11,0,13.61890018167535,110000,2025-10-12 20:37:54.749283
912,15.2,Afternoon,0.4249999999999998,11.099999999999998,11,10,1,11,0,17.108732727303337,1738400,2025-10-12 20:37:55.749283
913,15.216666666666667,Afternoon,0.4291666666666667,11.15,11,11,0,11,0,13.161136000152593,110000,2025-10-12 20:37:56.749283
914,15.233333333333333,Afternoon,0.4333333333333331,11.199999999999998,12,9,3,12,0,22.09554116658789,5005200,2025-10-12 20:37:57.749283
915,15.25,Afternoon,0.4375,11.25,11,10,1,11,0,16.481373090011235,1738400,2025-10-12 20:37:58.749283
916,15.266666666666667,Afternoon,0.4416666666666669,11.300000000000002,11,8,3,11,0,22.783747910249406,4995200,2025-10-12 20:37:59.749283
917,15.283333333333333,Afternoon,0.4458333333333333,11.35,12,10,2,12,0,20.66884791687092,3376800,2025-10-12 20:38:00.749283
918,15.3,Afternoon,0.4500000000000002,11.400000000000002,11,10,1,11,0,16.765637272990055,1738400,2025-10-12 20:38:01.749283
919,15.316666666666666,Afternoon,0.4541666666666666,11.45,11,10,1,11,0,17.026269363586007,1738400,2025-10-12 20:38:02.749283
920,15.333333333333334,Afternoon,0.4583333333333335,11.500000000000002,11,10,1,11,0,16.788583999269495,1738400,2025-10-12 20:38:03.749283
921,15.35,Afternoon,0.4624999999999999,11.549999999999999,11,11,0,11,0,13.932054363646206,110000,2025-10-12 20:38:04.749283
922,15.366666666666667,Afternoon,0.4666666666666668,11.600000000000001,11,9,2,11,0,18.67483572707649,3366800,2025-10-12 20:38:05.749283
923,15.383333333333333,Afternoon,0.4708333333333332,11.649999999999999,12,10,2,12,0,19.04064883395525,3376800,2025-10-12 20:38:06.749283
924,15.4,Afternoon,0.4750000000000001,11.700000000000001,12,11,1,12,0,17.058133916483104,1748400,2025-10-12 20:38:07.749283
925,15.416666666666666,Afternoon,0.4791666666666665,11.749999999999998,12,12,0,12,0,14.254735416822465,120000,2025-10-12 20:38:08.749283
926,15.433333333333334,Afternoon,0.4833333333333334,11.8,12,10,2,12,0,20.229018833257822,3376800,2025-10-12 20:38:09.749283
927,15.45,Afternoon,0.4874999999999998,11.849999999999998,12,11,1,12,0,16.145257083735487,1748400,2025-10-12 20:38:10.749283
928,15.466666666666667,Afternoon,0.4916666666666667,11.9,12,10,2,12,0,19.829260166564683,3376800,2025-10-12 20:38:11.749283
929,15.483333333333333,Afternoon,0.4958333333333331,11.949999999999998,12,12,0,12,0,14.720058916282142,120000,2025-10-12 20:38:12.749283
930,15.5,Afternoon,0.5,12.0,12,10,2,12,0,19.912750832797126,3376800,2025-10-12 20:38:13.749283
931,15.516666666666667,Afternoon,0.5041666666666669,12.050000000000002,12,12,0,12,0,13.798853416422693,120000,2025-10-12 20:38:14.749283
932,15.533333333333333,Afternoon,0.5083333333333333,12.1,12,12,0,12,0,14.85690308284878,120000,2025-10-12 20:38:15.749283
933,15.55,Afternoon,0.5125000000000002,12.150000000000002,12,12,0,12,0,14.249975416229669,120000,2025-10-12 20:38:16.749283
934,15.566666666666666,Afternoon,0.5166666666666666,12.2,12,9,3,12,0,22.218478583151107,5005200,2025-10-12 20:38:17.749283
935,15.583333333333334,Afternoon,0.5208333333333335,12.250000000000002,12,11,1,12,0,18.224766416703158,1748400,2025-10-12 20:38:18.749283
936,15.6,Afternoon,0.5249999999999999,12.299999999999999,13,13,0,13,0,14.370586615628921,130000,2025-10-12 20:38:19.749283
937,15.616666666666667,Afternoon,0.5291666666666668,12.350000000000001,13,13,0,13,0,14.866540615072994,130000,2025-10-12 20:38:20.749283
938,15.633333333333333,Afternoon,0.5333333333333332,12.399999999999999,12,11,1,12,0,18.478707084796042,1748400,2025-10-12 20:38:21.749283
939,15.65,Afternoon,0.5375000000000001,12.450000000000001,12,11,1,12,0,17.073058666937868,1748400,2025-10-12 20:38:22.749283
940,15.666666666666666,Afternoon,0.5416666666666665,12.499999999999998,12,9,3,12,0,45.11347916619949,5005200,2025-10-12 20:38:23.749283
941,15.683333333333334,Afternoon,0.5458333333333334,12.55,13,12,1,13,0,16.16024299997102,1758400,2025-10-12 20:38:24.749283
942,15.7,Afternoon,0.5499999999999998,12.599999999999998,13,11,2,13,0,18.593908154098944,3386800,2025-10-12 20:38:25.749283
943,15.716666666666667,Afternoon,0.5541666666666667,12.65,13,12,1,13,0,15.981345307899083,1758400,2025-10-12 20:38:26.749283
944,15.733333333333333,Afternoon,0.5583333333333331,12.699999999999998,13,12,1,13,0,15.940826307856836,1758400,2025-10-12 20:38:27.749283
945,15.75,Afternoon,0.5625,12.75,12,9,3,12,0,23.16242016695469,5005200,2025-10-12 20:38:28.749283
946,15.766666666666667,Afternoon,0.5666666666666669,12.800000000000002,13,10,3,13,0,23.03749053960648,5015200,2025-10-12 20:38:29.749283
947,15.783333333333333,Afternoon,0.5708333333333333,12.85,13,12,1,13,0,17.899436308093406,1758400,2025-10-12 20:38:30.749283
948,15.8,Afternoon,0.5750000000000002,12.900000000000002,13,11,2,13,0,20.067024692252744,3386800,2025-10-12 20:38:31.749283
949,15.816666666666666,Afternoon,0.5791666666666666,12.95,13,12,1,13,0,16.953065230504414,1758400,2025-10-12 20:38:32.749283
950,15.833333333333334,Afternoon,0.5833333333333335,13.000000000000002,13,12,1,13,0,16.904965308080698,1758400,2025-10-12 20:38:33.749283
951,15.85,Afternoon,0.5874999999999999,13.049999999999999,13,13,0,13,0,13.353627383856711,130000,2025-10-12 20:38:34.749283
952,15.866666666666667,Afternoon,0.5916666666666668,13.100000000000001,13,12,1,13,0,16.373488460745786,1758400,2025-10-12 20:38:35.749283
953,15.883333333333333,Afternoon,0.5958333333333332,13.149999999999999,13,13,0,13,0,13.581592384770584,130000,2025-10-12 20:38:36.749283
954,15.9,Afternoon,0.6000000000000001,13.200000000000001,13,12,1,13,0,17.11935984600971,1758400,2025-10-12 20:38:37.749283
955,15.916666666666666,Afternoon,0.6041666666666665,13.249999999999998,14,13,1,14,0,16.245953642282984,1768400,2025-10-12 20:38:38.749283
