sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
1103,18.383333333333333,Dinner,0.2944444444444443,36.54444444444444,37,29,8,37,0,65.33668513499858,38038736,2025-10-12 19:46:42.781267
1104,18.4,Dinner,0.29999999999999954,36.79999999999998,37,26,11,37,0,81.39882770277886,52164512,2025-10-12 19:46:43.781267
1105,18.416666666666668,Dinner,0.30555555555555597,37.05555555555558,37,25,12,37,0,85.61581216211356,56873104,2025-10-12 19:46:44.781267
1106,18.433333333333334,Dinner,0.31111111111111117,37.31111111111111,37,20,17,37,0,136.79986356731428,80416064,2025-10-12 19:46:45.781267
1107,18.45,Dinner,0.31666666666666643,37.566666666666656,37,26,11,37,0,90.59949632447152,52164512,2025-10-12 19:46:46.781267
1108,18.466666666666665,Dinner,0.3222222222222217,37.8222222222222,37,24,13,37,0,92.60186567587732,61581696,2025-10-12 19:46:47.781267
1109,18.483333333333334,Dinner,0.3277777777777781,38.0777777777778,38,30,8,38,0,76.66473505263352,38048736,2025-10-12 19:46:48.781267
1110,18.5,Dinner,0.3333333333333333,38.33333333333333,39,23,16,39,0,145.14758099996985,75727472,2025-10-12 19:46:49.781267
1111,18.516666666666666,Dinner,0.3388888888888886,38.588888888888874,38,24,14,38,0,123.05349876317594,66300288,2025-10-12 19:46:50.781267
1112,18.533333333333335,Dinner,0.344444444444445,38.84444444444447,38,24,14,38,0,110.57084550027771,66300288,2025-10-12 19:46:51.781267
1113,18.55,Dinner,0.35000000000000026,39.100000000000016,39,20,19,39,0,171.22504512787063,89853248,2025-10-12 19:46:52.781267
1114,18.566666666666666,Dinner,0.35555555555555546,39.35555555555555,39,23,16,39,0,115.98828569236876,75727472,2025-10-12 19:46:53.781267
1115,18.583333333333332,Dinner,0.3611111111111107,39.61111111111109,39,27,12,39,0,92.24624715394523,56893104,2025-10-12 19:46:54.781267
1116,18.6,Dinner,0.36666666666666714,39.86666666666669,40,28,12,40,0,91.47769772507672,56903104,2025-10-12 19:46:55.781267
1117,18.616666666666667,Dinner,0.3722222222222224,40.122222222222234,40,29,11,40,0,97.69759727487326,52194512,2025-10-12 19:46:56.781267
1118,18.633333333333333,Dinner,0.3777777777777776,40.377777777777766,40,22,18,40,0,142.0438568251484,85154656,2025-10-12 19:46:57.781267
1119,18.65,Dinner,0.38333333333333286,40.63333333333331,41,30,11,41,0,87.9493190974555,52204512,2025-10-12 19:46:58.781267
1120,18.666666666666668,Dinner,0.3888888888888893,40.88888888888891,41,25,16,41,0,136.4713139757397,75747472,2025-10-12 19:46:59.781267
1121,18.683333333333334,Dinner,0.39444444444444454,41.14444444444445,41,22,19,41,0,146.65949251236557,89873248,2025-10-12 19:47:00.781267
1122,18.7,Dinner,0.39999999999999974,41.399999999999984,42,26,16,42,0,116.21098657135354,75757472,2025-10-12 19:47:01.781267
1123,18.716666666666665,Dinner,0.405555555555555,41.65555555555553,41,25,16,41,0,135.02256587801128,75747472,2025-10-12 19:47:02.781267
1124,18.733333333333334,Dinner,0.4111111111111114,41.911111111111126,42,29,13,42,0,107.3822044761636,61631696,2025-10-12 19:47:03.781267
1125,18.75,Dinner,0.4166666666666667,42.16666666666667,42,29,13,42,0,103.66256050019729,61631696,2025-10-12 19:47:04.781267
1126,18.766666666666666,Dinner,0.4222222222222219,42.4222222222222,42,33,9,42,0,75.0897773812193,42797328,2025-10-12 19:47:05.781267
1127,18.783333333333335,Dinner,0.4277777777777783,42.6777777777778,43,28,15,43,0,106.26081934889615,71058880,2025-10-12 19:47:06.781267
1128,18.8,Dinner,0.43333333333333357,42.933333333333344,43,26,17,43,0,126.61170506971546,80476064,2025-10-12 19:47:07.781267
1129,18.816666666666666,Dinner,0.43888888888888883,43.18888888888889,43,29,14,43,0,112.00447511611517,66350288,2025-10-12 19:47:08.781267
1130,18.833333333333332,Dinner,0.44444444444444403,43.44444444444442,43,33,10,43,0,80.36058246508155,47515920,2025-10-12 19:47:09.781267
1131,18.85,Dinner,0.45000000000000046,43.70000000000002,43,28,15,43,0,128.30404697672557,71058880,2025-10-12 19:47:10.781267
1132,18.866666666666667,Dinner,0.4555555555555557,43.95555555555556,44,27,17,44,0,127.14813845443793,80486064,2025-10-12 19:47:11.781267
1133,18.883333333333333,Dinner,0.46111111111111097,44.21111111111111,44,22,22,44,0,175.2911914318247,104029024,2025-10-12 19:47:12.781267
1134,18.9,Dinner,0.4666666666666662,44.46666666666664,44,28,16,44,0,133.55869227251043,75777472,2025-10-12 19:47:13.781267
1135,18.916666666666668,Dinner,0.4722222222222226,44.722222222222236,44,23,21,44,0,187.544445204532,99320432,2025-10-12 19:47:14.781267
1136,18.933333333333334,Dinner,0.47777777777777786,44.97777777777778,45,30,15,45,0,106.45678562230185,71078880,2025-10-12 19:47:15.781267
1137,18.95,Dinner,0.4833333333333331,45.23333333333333,46,32,14,46,0,106.24104745645879,66380288,2025-10-12 19:47:16.781267
1138,18.966666666666665,Dinner,0.4888888888888883,45.48888888888886,45,23,22,45,0,191.6903027557661,104039024,2025-10-12 19:47:17.781267
1139,18.983333333333334,Dinner,0.49444444444444474,45.744444444444454,46,30,16,46,0,110.79058423907237,75797472,2025-10-12 19:47:18.781267
1140,19.0,Dinner,0.5,46.0,46,30,16,46,0,129.04252623913794,75797472,2025-10-12 19:47:19.781267
1141,19.016666666666666,Dinner,0.5055555555555552,46.25555555555553,46,27,19,46,0,164.10997963054757,89923248,2025-10-12 19:47:20.781267
1142,19.033333333333335,Dinner,0.5111111111111116,46.51111111111113,46,23,23,46,0,173.41402645647378,108757616,2025-10-12 19:47:21.781267
